label_id	clusters	morphologyColourScheme
13081.0	9	255-0-76-255
12874.0	2	255-7-197-226
13091.0	2	255-7-197-226
12875.0	2	255-7-197-226
12655.0	2	255-7-197-226
13093.0	2	255-7-197-226
12860.0	2	255-7-197-226
12635.0	9	255-0-76-255
13509.0	2	255-7-197-226
13523.0	2	255-7-197-226
13510.0	2	255-7-197-226
12032.0	9	255-0-76-255
12253.0	9	255-0-76-255
11865.0	9	255-0-76-255
12862.0	2	255-7-197-226
12636.0	8	255-222-69-200
13512.0	9	255-0-76-255
12880.0	8	255-222-69-200
13101.0	8	255-222-69-200
12904.0	5	255-181-131-84
13313.0	5	255-181-131-84
13533.0	5	255-181-131-84
13314.0	7	255-98-132-2
13103.0	5	255-181-131-84
12905.0	2	255-7-197-226
13554.0	5	255-181-131-84
13315.0	2	255-7-197-226
13104.0	5	255-181-131-84
13555.0	5	255-181-131-84
13534.0	10	255-114-16-255
13556.0	2	255-7-197-226
13106.0	5	255-181-131-84
13316.0	5	255-181-131-84
13107.0	5	255-181-131-84
13535.0	2	255-7-197-226
13133.0	2	255-7-197-226
12906.0	2	255-7-197-226
12947.0	2	255-7-197-226
12907.0	2	255-7-197-226
12948.0	2	255-7-197-226
13320.0	5	255-181-131-84
13114.0	2	255-7-197-226
13113.0	2	255-7-197-226
13115.0	2	255-7-197-226
12873.0	2	255-7-197-226
12914.0	9	255-0-76-255
13140.0	3	255-98-0-122
13116.0	2	255-7-197-226
12894.0	2	255-7-197-226
13321.0	2	255-7-197-226
13092.0	2	255-7-197-226
13322.0	2	255-7-197-226
13352.0	2	255-7-197-226
12920.0	2	255-7-197-226
12706.0	2	255-7-197-226
13146.0	2	255-7-197-226
13149.0	2	255-7-197-226
13120.0	9	255-0-76-255
12925.0	10	255-114-16-255
13378.0	1	255-147-172-58
12927.0	9	255-0-76-255
13150.0	9	255-0-76-255
12902.0	9	255-0-76-255
12961.0	7	255-98-132-2
13177.0	5	255-181-131-84
8222.0	9	255-0-76-255
13584.0	2	255-7-197-226
13131.0	2	255-7-197-226
12285.0	9	255-0-76-255
13385.0	2	255-7-197-226
13614.0	2	255-7-197-226
12944.0	2	255-7-197-226
13161.0	2	255-7-197-226
11055.0	2	255-7-197-226
12964.0	2	255-7-197-226
12945.0	2	255-7-197-226
13389.0	2	255-7-197-226
13181.0	2	255-7-197-226
12946.0	2	255-7-197-226
13390.0	2	255-7-197-226
13391.0	2	255-7-197-226
13164.0	2	255-7-197-226
13616.0	2	255-7-197-226
12766.0	3	255-98-0-122
13599.0	9	255-0-76-255
13412.0	2	255-7-197-226
12728.0	10	255-114-16-255
12327.0	5	255-181-131-84
12989.0	2	255-7-197-226
13622.0	2	255-7-197-226
12336.0	10	255-114-16-255
12514.0	6	255-209-164-255
12917.0	5	255-181-131-84
12921.0	2	255-7-197-226
12339.0	10	255-114-16-255
13186.0	2	255-7-197-226
12754.0	2	255-7-197-226
13398.0	6	255-209-164-255
13170.0	1	255-147-172-58
12955.0	2	255-7-197-226
12757.0	2	255-7-197-226
13171.0	1	255-147-172-58
13172.0	2	255-7-197-226
13627.0	5	255-181-131-84
12125.0	4	255-254-141-100
13377.0	1	255-147-172-58
12976.0	10	255-114-16-255
13188.0	1	255-147-172-58
13379.0	1	255-147-172-58
12519.0	9	255-0-76-255
12101.0	9	255-0-76-255
12132.0	8	255-222-69-200
12303.0	4	255-254-141-100
12555.0	8	255-222-69-200
13403.0	8	255-222-69-200
12396.0	9	255-0-76-255
12785.0	3	255-98-0-122
13010.0	9	255-0-76-255
12786.0	6	255-209-164-255
12981.0	9	255-0-76-255
13388.0	2	255-7-197-226
12381.0	9	255-0-76-255
12425.0	9	255-0-76-255
12970.0	9	255-0-76-255
13014.0	9	255-0-76-255
12986.0	2	255-7-197-226
13194.0	2	255-7-197-226
13213.0	2	255-7-197-226
13437.0	2	255-7-197-226
12987.0	2	255-7-197-226
12788.0	10	255-114-16-255
12988.0	10	255-114-16-255
13413.0	1	255-147-172-58
12790.0	2	255-7-197-226
13214.0	10	255-114-16-255
13416.0	2	255-7-197-226
13015.0	10	255-114-16-255
13216.0	5	255-181-131-84
12992.0	10	255-114-16-255
13217.0	2	255-7-197-226
13017.0	2	255-7-197-226
12994.0	2	255-7-197-226
13669.0	1	255-147-172-58
13418.0	1	255-147-172-58
12794.0	2	255-7-197-226
12816.0	2	255-7-197-226
13241.0	2	255-7-197-226
12995.0	2	255-7-197-226
12998.0	1	255-147-172-58
13196.0	6	255-209-164-255
13197.0	1	255-147-172-58
12795.0	4	255-254-141-100
13045.0	1	255-147-172-58
13198.0	6	255-209-164-255
13222.0	2	255-7-197-226
13202.0	10	255-114-16-255
12605.0	6	255-209-164-255
13220.0	2	255-7-197-226
12800.0	6	255-209-164-255
12595.0	8	255-222-69-200
13019.0	8	255-222-69-200
13021.0	5	255-181-131-84
13003.0	5	255-181-131-84
13023.0	8	255-222-69-200
13440.0	7	255-98-132-2
12351.0	0	255-255-0-73
12395.0	8	255-222-69-200
13033.0	5	255-181-131-84
13255.0	8	255-222-69-200
13663.0	9	255-0-76-255
12832.0	8	255-222-69-200
13237.0	9	255-0-76-255
13448.0	9	255-0-76-255
13038.0	9	255-0-76-255
13436.0	9	255-0-76-255
13056.0	5	255-181-131-84
13043.0	10	255-114-16-255
13238.0	1	255-147-172-58
13452.0	3	255-98-0-122
13064.0	0	255-255-0-73
12196.0	9	255-0-76-255
12008.0	3	255-98-0-122
12833.0	8	255-222-69-200
13278.0	8	255-222-69-200
13902.0	8	255-222-69-200
13893.0	7	255-98-132-2
13892.0	10	255-114-16-255
14115.0	5	255-181-131-84
14117.0	5	255-181-131-84
13895.0	5	255-181-131-84
13896.0	5	255-181-131-84
13720.0	5	255-181-131-84
6928.0	9	255-0-76-255
14119.0	5	255-181-131-84
13488.0	8	255-222-69-200
13897.0	5	255-181-131-84
13292.0	9	255-0-76-255
13513.0	8	255-222-69-200
13919.0	4	255-254-141-100
13736.0	6	255-209-164-255
13735.0	5	255-181-131-84
13737.0	5	255-181-131-84
13515.0	5	255-181-131-84
13903.0	5	255-181-131-84
13516.0	2	255-7-197-226
14137.0	5	255-181-131-84
13738.0	5	255-181-131-84
14124.0	5	255-181-131-84
13904.0	2	255-7-197-226
13739.0	5	255-181-131-84
13740.0	10	255-114-16-255
14127.0	2	255-7-197-226
13922.0	10	255-114-16-255
13726.0	5	255-181-131-84
13086.0	10	255-114-16-255
13905.0	10	255-114-16-255
13291.0	10	255-114-16-255
13727.0	5	255-181-131-84
13907.0	10	255-114-16-255
13742.0	2	255-7-197-226
13728.0	2	255-7-197-226
13518.0	2	255-7-197-226
13925.0	2	255-7-197-226
13297.0	2	255-7-197-226
9889.0	9	255-0-76-255
13743.0	2	255-7-197-226
13926.0	2	255-7-197-226
12650.0	2	255-7-197-226
13744.0	2	255-7-197-226
13928.0	2	255-7-197-226
13763.0	2	255-7-197-226
14146.0	2	255-7-197-226
13930.0	2	255-7-197-226
13506.0	2	255-7-197-226
13929.0	10	255-114-16-255
13932.0	3	255-98-0-122
13272.0	9	255-0-76-255
13917.0	8	255-222-69-200
13289.0	8	255-222-69-200
13335.0	8	255-222-69-200
13944.0	5	255-181-131-84
13965.0	5	255-181-131-84
13557.0	5	255-181-131-84
13755.0	10	255-114-16-255
14151.0	5	255-181-131-84
13777.0	2	255-7-197-226
14152.0	10	255-114-16-255
14172.0	2	255-7-197-226
13756.0	7	255-98-132-2
13945.0	5	255-181-131-84
13559.0	2	255-7-197-226
13162.0	2	255-7-197-226
13163.0	2	255-7-197-226
11857.0	9	255-0-76-255
13589.0	2	255-7-197-226
12261.0	9	255-0-76-255
13947.0	2	255-7-197-226
13539.0	2	255-7-197-226
13948.0	2	255-7-197-226
13573.0	3	255-98-0-122
13949.0	2	255-7-197-226
13520.0	2	255-7-197-226
13970.0	9	255-0-76-255
13972.0	2	255-7-197-226
13540.0	2	255-7-197-226
13950.0	2	255-7-197-226
13951.0	2	255-7-197-226
13998.0	2	255-7-197-226
13575.0	2	255-7-197-226
13353.0	10	255-114-16-255
13975.0	1	255-147-172-58
12876.0	2	255-7-197-226
13542.0	3	255-98-0-122
13375.0	2	255-7-197-226
13606.0	2	255-7-197-226
14183.0	1	255-147-172-58
13607.0	1	255-147-172-58
13357.0	9	255-0-76-255
13368.0	7	255-98-132-2
14004.0	6	255-209-164-255
13802.0	5	255-181-131-84
13804.0	5	255-181-131-84
14005.0	4	255-254-141-100
14171.0	2	255-7-197-226
13611.0	9	255-0-76-255
13586.0	2	255-7-197-226
14193.0	10	255-114-16-255
13386.0	9	255-0-76-255
13806.0	2	255-7-197-226
13988.0	2	255-7-197-226
14007.0	2	255-7-197-226
14010.0	2	255-7-197-226
14008.0	2	255-7-197-226
13991.0	2	255-7-197-226
14009.0	2	255-7-197-226
13811.0	2	255-7-197-226
13637.0	2	255-7-197-226
13992.0	2	255-7-197-226
13590.0	2	255-7-197-226
13812.0	2	255-7-197-226
13593.0	2	255-7-197-226
13832.0	2	255-7-197-226
13591.0	2	255-7-197-226
13994.0	2	255-7-197-226
13813.0	2	255-7-197-226
14213.0	2	255-7-197-226
14013.0	2	255-7-197-226
13996.0	3	255-98-0-122
13617.0	2	255-7-197-226
14017.0	10	255-114-16-255
14218.0	2	255-7-197-226
13846.0	2	255-7-197-226
13618.0	6	255-209-164-255
12967.0	6	255-209-164-255
13600.0	10	255-114-16-255
12951.0	6	255-209-164-255
13623.0	2	255-7-197-226
14018.0	6	255-209-164-255
13396.0	6	255-209-164-255
13822.0	2	255-7-197-226
13644.0	7	255-98-132-2
13374.0	2	255-7-197-226
13624.0	6	255-209-164-255
14024.0	2	255-7-197-226
13625.0	3	255-98-0-122
13604.0	1	255-147-172-58
13823.0	2	255-7-197-226
13399.0	2	255-7-197-226
13419.0	1	255-147-172-58
13650.0	2	255-7-197-226
14000.0	1	255-147-172-58
14027.0	2	255-7-197-226
14227.0	2	255-7-197-226
14026.0	1	255-147-172-58
14030.0	2	255-7-197-226
13626.0	2	255-7-197-226
13608.0	1	255-147-172-58
14028.0	2	255-7-197-226
14029.0	10	255-114-16-255
14206.0	10	255-114-16-255
13824.0	9	255-0-76-255
12714.0	9	255-0-76-255
11893.0	9	255-0-76-255
10659.0	9	255-0-76-255
11078.0	9	255-0-76-255
13175.0	7	255-98-132-2
13610.0	8	255-222-69-200
13029.0	8	255-222-69-200
9144.0	9	255-0-76-255
13431.0	4	255-254-141-100
13844.0	6	255-209-164-255
14040.0	3	255-98-0-122
13012.0	9	255-0-76-255
14044.0	9	255-0-76-255
14042.0	1	255-147-172-58
13847.0	2	255-7-197-226
13682.0	1	255-147-172-58
13848.0	1	255-147-172-58
13683.0	1	255-147-172-58
13668.0	2	255-7-197-226
13414.0	2	255-7-197-226
13684.0	1	255-147-172-58
14046.0	1	255-147-172-58
14242.0	2	255-7-197-226
13685.0	1	255-147-172-58
13645.0	2	255-7-197-226
13863.0	1	255-147-172-58
13647.0	5	255-181-131-84
14243.0	6	255-209-164-255
14263.0	1	255-147-172-58
14049.0	1	255-147-172-58
14264.0	2	255-7-197-226
14050.0	6	255-209-164-255
13670.0	10	255-114-16-255
14051.0	6	255-209-164-255
14053.0	6	255-209-164-255
13673.0	10	255-114-16-255
14054.0	6	255-209-164-255
14075.0	6	255-209-164-255
13201.0	8	255-222-69-200
13439.0	8	255-222-69-200
13851.0	5	255-181-131-84
13849.0	8	255-222-69-200
13422.0	8	255-222-69-200
13654.0	5	255-181-131-84
14252.0	5	255-181-131-84
14079.0	5	255-181-131-84
11743.0	4	255-254-141-100
13224.0	3	255-98-0-122
13657.0	8	255-222-69-200
14082.0	9	255-0-76-255
11710.0	4	255-254-141-100
14270.0	3	255-98-0-122
13876.0	8	255-222-69-200
13690.0	9	255-0-76-255
13479.0	8	255-222-69-200
14096.0	7	255-98-132-2
13695.0	6	255-209-164-255
13680.0	9	255-0-76-255
13041.0	9	255-0-76-255
13486.0	4	255-254-141-100
13251.0	3	255-98-0-122
13880.0	9	255-0-76-255
12420.0	9	255-0-76-255
13706.0	7	255-98-132-2
14276.0	10	255-114-16-255
13458.0	8	255-222-69-200
14541.0	2	255-7-197-226
14114.0	8	255-222-69-200
14726.0	10	255-114-16-255
14112.0	8	255-222-69-200
14339.0	5	255-181-131-84
14728.0	5	255-181-131-84
14727.0	5	255-181-131-84
14729.0	5	255-181-131-84
14303.0	5	255-181-131-84
14730.0	5	255-181-131-84
14304.0	10	255-114-16-255
8526.0	9	255-0-76-255
14732.0	5	255-181-131-84
14532.0	5	255-181-131-84
14343.0	1	255-147-172-58
14154.0	9	255-0-76-255
14121.0	9	255-0-76-255
14319.0	7	255-98-132-2
12064.0	9	255-0-76-255
14748.0	5	255-181-131-84
14548.0	5	255-181-131-84
14539.0	8	255-222-69-200
14550.0	2	255-7-197-226
14753.0	2	255-7-197-226
14351.0	2	255-7-197-226
14136.0	5	255-181-131-84
14540.0	2	255-7-197-226
14353.0	2	255-7-197-226
14334.0	2	255-7-197-226
14336.0	5	255-181-131-84
14138.0	2	255-7-197-226
14754.0	2	255-7-197-226
14755.0	2	255-7-197-226
14355.0	2	255-7-197-226
14736.0	2	255-7-197-226
14125.0	2	255-7-197-226
14356.0	2	255-7-197-226
14737.0	2	255-7-197-226
14338.0	2	255-7-197-226
14337.0	2	255-7-197-226
14759.0	2	255-7-197-226
13921.0	2	255-7-197-226
14542.0	2	255-7-197-226
14340.0	2	255-7-197-226
14953.0	1	255-147-172-58
14740.0	2	255-7-197-226
14739.0	5	255-181-131-84
14341.0	1	255-147-172-58
14360.0	2	255-7-197-226
13924.0	2	255-7-197-226
14143.0	10	255-114-16-255
13927.0	10	255-114-16-255
14556.0	2	255-7-197-226
14363.0	2	255-7-197-226
14362.0	2	255-7-197-226
14145.0	5	255-181-131-84
11856.0	9	255-0-76-255
14367.0	2	255-7-197-226
14132.0	2	255-7-197-226
14366.0	2	255-7-197-226
14557.0	2	255-7-197-226
14764.0	2	255-7-197-226
14147.0	2	255-7-197-226
14368.0	2	255-7-197-226
14347.0	8	255-222-69-200
14388.0	7	255-98-132-2
14374.0	8	255-222-69-200
14373.0	7	255-98-132-2
14150.0	4	255-254-141-100
14389.0	5	255-181-131-84
14571.0	7	255-98-132-2
14771.0	5	255-181-131-84
14772.0	5	255-181-131-84
14750.0	2	255-7-197-226
14192.0	5	255-181-131-84
14377.0	2	255-7-197-226
14572.0	2	255-7-197-226
14752.0	2	255-7-197-226
14773.0	2	255-7-197-226
14783.0	2	255-7-197-226
14563.0	2	255-7-197-226
14197.0	2	255-7-197-226
5021.0	9	255-0-76-255
12912.0	6	255-209-164-255
14361.0	2	255-7-197-226
14158.0	2	255-7-197-226
14380.0	2	255-7-197-226
14565.0	2	255-7-197-226
14580.0	9	255-0-76-255
14566.0	2	255-7-197-226
14160.0	2	255-7-197-226
14159.0	2	255-7-197-226
14399.0	1	255-147-172-58
14400.0	2	255-7-197-226
14404.0	2	255-7-197-226
14591.0	3	255-98-0-122
14184.0	3	255-98-0-122
13789.0	6	255-209-164-255
14560.0	8	255-222-69-200
14003.0	8	255-222-69-200
7460.0	9	255-0-76-255
11278.0	9	255-0-76-255
13561.0	9	255-0-76-255
14191.0	5	255-181-131-84
14190.0	5	255-181-131-84
12669.0	9	255-0-76-255
14412.0	10	255-114-16-255
14806.0	2	255-7-197-226
14607.0	2	255-7-197-226
14608.0	2	255-7-197-226
13989.0	2	255-7-197-226
14209.0	2	255-7-197-226
14633.0	2	255-7-197-226
14196.0	2	255-7-197-226
14210.0	2	255-7-197-226
14635.0	10	255-114-16-255
14195.0	2	255-7-197-226
13990.0	10	255-114-16-255
14198.0	2	255-7-197-226
14634.0	5	255-181-131-84
14012.0	2	255-7-197-226
14837.0	2	255-7-197-226
14808.0	2	255-7-197-226
14435.0	2	255-7-197-226
14807.0	2	255-7-197-226
13993.0	2	255-7-197-226
14211.0	2	255-7-197-226
14214.0	0	255-255-0-73
14202.0	9	255-0-76-255
13166.0	6	255-209-164-255
14613.0	9	255-0-76-255
14809.0	6	255-209-164-255
14453.0	2	255-7-197-226
14814.0	6	255-209-164-255
14205.0	6	255-209-164-255
14241.0	1	255-147-172-58
14846.0	3	255-98-0-122
14443.0	1	255-147-172-58
13820.0	6	255-209-164-255
14444.0	6	255-209-164-255
14820.0	1	255-147-172-58
14616.0	2	255-7-197-226
14226.0	1	255-147-172-58
14445.0	2	255-7-197-226
15061.0	6	255-209-164-255
14821.0	2	255-7-197-226
14417.0	1	255-147-172-58
12750.0	6	255-209-164-255
14822.0	2	255-7-197-226
14853.0	1	255-147-172-58
14420.0	2	255-7-197-226
14426.0	1	255-147-172-58
14465.0	2	255-7-197-226
14624.0	2	255-7-197-226
14644.0	1	255-147-172-58
14854.0	10	255-114-16-255
14446.0	10	255-114-16-255
14185.0	3	255-98-0-122
14429.0	6	255-209-164-255
11854.0	9	255-0-76-255
14212.0	10	255-114-16-255
14039.0	0	255-255-0-73
14261.0	9	255-0-76-255
14454.0	2	255-7-197-226
14491.0	2	255-7-197-226
14677.0	1	255-147-172-58
14872.0	2	255-7-197-226
14678.0	2	255-7-197-226
14455.0	2	255-7-197-226
14456.0	2	255-7-197-226
14047.0	9	255-0-76-255
14873.0	2	255-7-197-226
14506.0	2	255-7-197-226
14223.0	2	255-7-197-226
14679.0	10	255-114-16-255
14458.0	10	255-114-16-255
14275.0	1	255-147-172-58
14876.0	6	255-209-164-255
14875.0	2	255-7-197-226
14245.0	2	255-7-197-226
14878.0	1	255-147-172-58
14655.0	2	255-7-197-226
14681.0	1	255-147-172-58
14654.0	6	255-209-164-255
14880.0	6	255-209-164-255
14657.0	3	255-98-0-122
14493.0	5	255-181-131-84
14494.0	10	255-114-16-255
13652.0	6	255-209-164-255
14470.0	5	255-181-131-84
13548.0	9	255-0-76-255
14886.0	9	255-0-76-255
14911.0	5	255-181-131-84
11979.0	3	255-98-0-122
14665.0	8	255-222-69-200
14097.0	8	255-222-69-200
14680.0	6	255-209-164-255
14285.0	8	255-222-69-200
13871.0	3	255-98-0-122
11161.0	9	255-0-76-255
11776.0	9	255-0-76-255
11140.0	9	255-0-76-255
15143.0	2	255-7-197-226
15507.0	5	255-181-131-84
15133.0	5	255-181-131-84
15314.0	10	255-114-16-255
15316.0	5	255-181-131-84
15134.0	5	255-181-131-84
15317.0	5	255-181-131-84
15318.0	5	255-181-131-84
15319.0	5	255-181-131-84
14943.0	5	255-181-131-84
8908.0	9	255-0-76-255
15322.0	1	255-147-172-58
13109.0	9	255-0-76-255
12260.0	9	255-0-76-255
14946.0	3	255-98-0-122
14981.0	10	255-114-16-255
15536.0	5	255-181-131-84
15160.0	5	255-181-131-84
15342.0	5	255-181-131-84
15537.0	5	255-181-131-84
15161.0	2	255-7-197-226
15343.0	5	255-181-131-84
14333.0	8	255-222-69-200
14950.0	2	255-7-197-226
15163.0	2	255-7-197-226
15325.0	5	255-181-131-84
15144.0	2	255-7-197-226
15344.0	5	255-181-131-84
15345.0	10	255-114-16-255
15327.0	5	255-181-131-84
14968.0	2	255-7-197-226
15164.0	2	255-7-197-226
15326.0	2	255-7-197-226
14952.0	2	255-7-197-226
14969.0	1	255-147-172-58
15346.0	5	255-181-131-84
14970.0	2	255-7-197-226
15145.0	10	255-114-16-255
15329.0	5	255-181-131-84
15147.0	5	255-181-131-84
15331.0	5	255-181-131-84
15332.0	5	255-181-131-84
14738.0	10	255-114-16-255
15148.0	1	255-147-172-58
15525.0	10	255-114-16-255
15149.0	2	255-7-197-226
15150.0	10	255-114-16-255
15167.0	2	255-7-197-226
14762.0	2	255-7-197-226
14976.0	2	255-7-197-226
14746.0	9	255-0-76-255
15173.0	9	255-0-76-255
15172.0	9	255-0-76-255
14980.0	8	255-222-69-200
15360.0	2	255-7-197-226
14749.0	5	255-181-131-84
15183.0	1	255-147-172-58
14995.0	5	255-181-131-84
15174.0	2	255-7-197-226
14982.0	5	255-181-131-84
14996.0	2	255-7-197-226
14983.0	2	255-7-197-226
15184.0	2	255-7-197-226
15175.0	5	255-181-131-84
15387.0	2	255-7-197-226
15362.0	5	255-181-131-84
14756.0	1	255-147-172-58
14986.0	5	255-181-131-84
14161.0	4	255-254-141-100
15363.0	5	255-181-131-84
15385.0	2	255-7-197-226
13108.0	9	255-0-76-255
14998.0	9	255-0-76-255
15022.0	2	255-7-197-226
14835.0	2	255-7-197-226
15231.0	2	255-7-197-226
14836.0	2	255-7-197-226
15049.0	2	255-7-197-226
15205.0	2	255-7-197-226
4546.0	4	255-254-141-100
14870.0	1	255-147-172-58
15004.0	9	255-0-76-255
14871.0	10	255-114-16-255
15241.0	2	255-7-197-226
14849.0	6	255-209-164-255
15033.0	2	255-7-197-226
15261.0	6	255-209-164-255
15404.0	1	255-147-172-58
14640.0	6	255-209-164-255
15245.0	6	255-209-164-255
15218.0	3	255-98-0-122
15247.0	2	255-7-197-226
14879.0	6	255-209-164-255
14622.0	1	255-147-172-58
15193.0	3	255-98-0-122
15035.0	2	255-7-197-226
15063.0	2	255-7-197-226
14859.0	3	255-98-0-122
14823.0	3	255-98-0-122
15064.0	1	255-147-172-58
15408.0	3	255-98-0-122
11079.0	9	255-0-76-255
11855.0	9	255-0-76-255
15067.0	9	255-0-76-255
15269.0	8	255-222-69-200
14489.0	4	255-254-141-100
14918.0	4	255-254-141-100
15286.0	3	255-98-0-122
15459.0	3	255-98-0-122
14874.0	3	255-98-0-122
15079.0	2	255-7-197-226
15260.0	1	255-147-172-58
15439.0	1	255-147-172-58
15440.0	2	255-7-197-226
15106.0	1	255-147-172-58
15288.0	3	255-98-0-122
14906.0	9	255-0-76-255
14467.0	10	255-114-16-255
15263.0	10	255-114-16-255
14661.0	6	255-209-164-255
15264.0	3	255-98-0-122
14913.0	10	255-114-16-255
14497.0	9	255-0-76-255
14475.0	8	255-222-69-200
14916.0	8	255-222-69-200
15111.0	9	255-0-76-255
15113.0	8	255-222-69-200
14288.0	9	255-0-76-255
15291.0	9	255-0-76-255
15693.0	4	255-254-141-100
15913.0	5	255-181-131-84
15311.0	8	255-222-69-200
15697.0	8	255-222-69-200
15702.0	8	255-222-69-200
15505.0	5	255-181-131-84
15719.0	5	255-181-131-84
15929.0	5	255-181-131-84
15742.0	2	255-7-197-226
15307.0	8	255-222-69-200
15720.0	5	255-181-131-84
15930.0	5	255-181-131-84
15931.0	5	255-181-131-84
15933.0	5	255-181-131-84
15494.0	7	255-98-132-2
15932.0	5	255-181-131-84
15724.0	8	255-222-69-200
15508.0	5	255-181-131-84
15722.0	5	255-181-131-84
15934.0	10	255-114-16-255
15921.0	10	255-114-16-255
15723.0	5	255-181-131-84
15922.0	1	255-147-172-58
15935.0	5	255-181-131-84
12216.0	9	255-0-76-255
15524.0	2	255-7-197-226
15320.0	10	255-114-16-255
15936.0	10	255-114-16-255
15937.0	1	255-147-172-58
15509.0	10	255-114-16-255
15725.0	1	255-147-172-58
15709.0	3	255-98-0-122
15924.0	5	255-181-131-84
15745.0	1	255-147-172-58
15938.0	2	255-7-197-226
15321.0	9	255-0-76-255
15708.0	10	255-114-16-255
15710.0	5	255-181-131-84
13318.0	9	255-0-76-255
12475.0	9	255-0-76-255
15497.0	9	255-0-76-255
15925.0	9	255-0-76-255
15715.0	8	255-222-69-200
15926.0	8	255-222-69-200
15956.0	5	255-181-131-84
15535.0	5	255-181-131-84
15957.0	10	255-114-16-255
15517.0	10	255-114-16-255
15538.0	5	255-181-131-84
15961.0	2	255-7-197-226
15518.0	8	255-222-69-200
15520.0	5	255-181-131-84
15748.0	2	255-7-197-226
15521.0	5	255-181-131-84
15539.0	10	255-114-16-255
15947.0	5	255-181-131-84
15540.0	1	255-147-172-58
15162.0	5	255-181-131-84
16256.0	5	255-181-131-84
15948.0	5	255-181-131-84
15963.0	1	255-147-172-58
15740.0	10	255-114-16-255
15741.0	5	255-181-131-84
16258.0	5	255-181-131-84
15965.0	5	255-181-131-84
15966.0	1	255-147-172-58
16241.0	5	255-181-131-84
15347.0	10	255-114-16-255
15949.0	10	255-114-16-255
15743.0	5	255-181-131-84
15950.0	1	255-147-172-58
15970.0	5	255-181-131-84
15969.0	2	255-7-197-226
15952.0	10	255-114-16-255
15750.0	1	255-147-172-58
15527.0	2	255-7-197-226
15751.0	3	255-98-0-122
15971.0	2	255-7-197-226
4530.0	4	255-254-141-100
15334.0	4	255-254-141-100
15754.0	4	255-254-141-100
15759.0	8	255-222-69-200
15980.0	5	255-181-131-84
15765.0	7	255-98-132-2
15766.0	5	255-181-131-84
15550.0	5	255-181-131-84
15780.0	2	255-7-197-226
15767.0	5	255-181-131-84
15768.0	2	255-7-197-226
15781.0	2	255-7-197-226
15769.0	2	255-7-197-226
16267.0	2	255-7-197-226
15551.0	1	255-147-172-58
16268.0	2	255-7-197-226
15983.0	2	255-7-197-226
16004.0	2	255-7-197-226
15562.0	2	255-7-197-226
15984.0	2	255-7-197-226
14997.0	2	255-7-197-226
15563.0	2	255-7-197-226
15964.0	2	255-7-197-226
16005.0	1	255-147-172-58
15783.0	2	255-7-197-226
15784.0	2	255-7-197-226
15000.0	10	255-114-16-255
15553.0	6	255-209-164-255
15554.0	6	255-209-164-255
15987.0	10	255-114-16-255
14610.0	6	255-209-164-255
14574.0	6	255-209-164-255
15588.0	3	255-98-0-122
15790.0	4	255-254-141-100
15812.0	2	255-7-197-226
15571.0	10	255-114-16-255
16045.0	8	255-222-69-200
16047.0	5	255-181-131-84
16048.0	7	255-98-132-2
15801.0	9	255-0-76-255
10166.0	9	255-0-76-255
16024.0	1	255-147-172-58
14153.0	9	255-0-76-255
15579.0	3	255-98-0-122
16025.0	2	255-7-197-226
13830.0	9	255-0-76-255
16027.0	2	255-7-197-226
15386.0	2	255-7-197-226
16029.0	2	255-7-197-226
15230.0	3	255-98-0-122
15581.0	2	255-7-197-226
13178.0	9	255-0-76-255
15823.0	10	255-114-16-255
15824.0	6	255-209-164-255
15567.0	9	255-0-76-255
15608.0	10	255-114-16-255
16034.0	1	255-147-172-58
15055.0	4	255-254-141-100
15835.0	2	255-7-197-226
14439.0	6	255-209-164-255
15030.0	4	255-254-141-100
15838.0	6	255-209-164-255
15611.0	10	255-114-16-255
15403.0	10	255-114-16-255
15810.0	2	255-7-197-226
15616.0	10	255-114-16-255
15591.0	3	255-98-0-122
16038.0	1	255-147-172-58
15813.0	3	255-98-0-122
15620.0	4	255-254-141-100
15406.0	4	255-254-141-100
16040.0	9	255-0-76-255
15084.0	6	255-209-164-255
15446.0	8	255-222-69-200
12474.0	9	255-0-76-255
9909.0	9	255-0-76-255
15849.0	6	255-209-164-255
15603.0	10	255-114-16-255
15856.0	3	255-98-0-122
16091.0	2	255-7-197-226
15638.0	3	255-98-0-122
16092.0	9	255-0-76-255
15871.0	3	255-98-0-122
15641.0	4	255-254-141-100
16383.0	9	255-0-76-255
15644.0	10	255-114-16-255
16096.0	3	255-98-0-122
15442.0	10	255-114-16-255
16345.0	9	255-0-76-255
15877.0	9	255-0-76-255
15672.0	8	255-222-69-200
16101.0	8	255-222-69-200
16141.0	8	255-222-69-200
15467.0	9	255-0-76-255
15687.0	5	255-181-131-84
15900.0	5	255-181-131-84
15896.0	8	255-222-69-200
16180.0	8	255-222-69-200
16735.0	0	255-255-0-73
16770.0	7	255-98-132-2
